555	611	25123	25116	-1152.9124	0.93820368979282
556	611	26064	26015	-1152.9184	0.93820142963835
557	611	26065	25989	-1152.9184	0.93820142963835
558	611	26044	25989	-1152.9184	0.93820142963835
559	611	26030	26025	-1152.9184	0.93820142963835
560	611	26035	25586	-1152.9184	0.93820142963835
561	632	26642	26603	-1024.9444	0.98929969307469
562	632	26625	26488	-1024.9508	0.98929698124368
563	632	26612	26539	-1024.9508	0.98929698124368
564	632	26601	26479	-1024.9508	0.98929698124368
565	632	26603	26070	-1024.9508	0.98929698124368
566	632	26590	26479	-1024.9508	0.98929698124368
567	632	26539	26479	-1024.9508	0.98929698124368
568	632	26479	26070	-1024.9508	0.98929698124368
569	632	26488	26065	-1024.9508	0.98929698124368
570	632	26070	26064	-1024.9508	0.98929698124368
571	1215	32840	32794	-1024.938	0.98930240492263
572	1215	32838	32811	-1024.9444	0.98929969307469
573	1215	32826	32793	-1024.9444	0.98929969307469
574	1215	32828	32787	-1024.9444	0.98929969307469
575	1215	32830	32778	-1024.9444	0.98929969307469
576	1215	32818	32788	-1024.9444	0.98929969307469
577	1215	32807	32761	-1024.9444	0.98929969307469
578	1215	32810	32735	-1024.9444	0.98929969307469
579	1215	32811	32724	-1024.9444	0.98929969307469
580	1215	32793	32788	-1024.9444	0.98929969307469
581	1586	36905	36899	-1024.89	0.98932274432197
582	1586	36911	36829	-1024.938	0.98930240492263
583	1586	36899	36844	-1024.938	0.98930240492263
584	1586	36890	36832	-1024.938	0.98930240492263
585	1586	36883	36803	-1024.938	0.98930240492263
586	1586	36851	36803	-1024.938	0.98930240492263
587	1586	36854	36763	-1024.938	0.98930240492263
588	1586	36844	36749	-1024.938	0.98930240492263
589	1586	36829	36770	-1024.938	0.98930240492263
590	1586	36832	36728	-1024.938	0.98930240492263
591	1589	37299	36905	-1024.8096	0.98935681495004
592	1589	37288	36905	-1024.89	0.98932274432197
593	1589	36905	36899	-1024.89	0.98932274432197
594	1589	37304	36911	-1024.938	0.98930240492263
595	1589	37290	37286	-1024.938	0.98930240492263
596	1589	37296	36854	-1024.938	0.98930240492263
597	1589	37285	36844	-1024.938	0.98930240492263
598	1589	37286	36829	-1024.938	0.98930240492263
599	1589	36911	36829	-1024.938	0.98930240492263
600	1589	36899	36844	-1024.938	0.98930240492263
601	1608	37854	37701	-1024.8064	0.98935817105025
602	1608	37792	37762	-1024.8096	0.98935681495004
603	1608	37782	37701	-1024.8096	0.98935681495004
604	1608	37762	37299	-1024.8096	0.98935681495004
605	1608	37701	37299	-1024.8096	0.98935681495004
606	1608	37299	36905	-1024.8096	0.98935681495004
607	1608	37836	37741	-1024.816	0.98935410276233
608	1608	37741	37701	-1024.816	0.98935410276233
609	1608	37817	37795	-1024.8292	0.98934850892866
610	1608	37795	37741	-1024.8292	0.98934850892866
611	1612	38260	37299	-1024.8032	0.98935952715469
612	1612	37854	37701	-1024.8064	0.98935817105025
613	1612	38256	37792	-1024.8096	0.98935681495004
614	1612	38257	37782	-1024.8096	0.98935681495004
615	1612	38245	37792	-1024.8096	0.98935681495004
616	1612	37792	37762	-1024.8096	0.98935681495004
617	1612	37782	37701	-1024.8096	0.98935681495004
618	1612	37762	37299	-1024.8096	0.98935681495004
619	1612	37701	37299	-1024.8096	0.98935681495004
620	1612	37299	36905	-1024.8096	0.98935681495004
621	1621	38713	38627	-1024.7904	0.98936495161481
622	1621	38697	38691	-1024.8032	0.98935952715469
623	1621	38691	38627	-1024.8032	0.98935952715469
624	1621	38679	38638	-1024.8032	0.98935952715469
625	1621	38669	38627	-1024.8032	0.98935952715469
626	1621	38649	38260	-1024.8032	0.98935952715469
627	1621	38638	38260	-1024.8032	0.98935952715469
628	1621	38627	38260	-1024.8032	0.98935952715469
629	1621	38260	37299	-1024.8032	0.98935952715469
630	1621	38716	38682	-1024.8064	0.98935817105025
631	1635	39214	39130	-1024.7712	0.98937308843202
632	1635	39212	39170	-1024.7904	0.98936495161481
633	1635	39202	39171	-1024.7904	0.98936495161481
634	1635	39183	38713	-1024.7904	0.98936495161481
635	1635	39170	39130	-1024.7904	0.98936495161481
636	1635	39171	38713	-1024.7904	0.98936495161481
637	1635	39130	38713	-1024.7904	0.98936495161481
638	1635	38713	38627	-1024.7904	0.98936495161481
639	1635	39209	39143	-1024.8032	0.98935952715469
640	1635	39188	39134	-1024.8032	0.98935952715469
641	1702	40247	40168	-1000.7844	0.99965947294565
642	1702	40244	40222	-1024.7712	0.98937308843202
643	1702	40234	40199	-1024.7712	0.98937308843202
644	1702	40222	40124	-1024.7712	0.98937308843202
645	1702	40199	40137	-1024.7712	0.98937308843202
646	1702	40180	40124	-1024.7712	0.98937308843202
647	1702	40168	40124	-1024.7712	0.98937308843202
648	1702	40170	40100	-1024.7712	0.98937308843202
649	1702	40158	40126	-1024.7712	0.98937308843202
650	1702	40147	40100	-1024.7712	0.98937308843202
651	6785	91444	91362	-1000.778	0.9996622502607
652	6785	91421	91367	-1000.7844	0.99965947294565
653	6785	91401	91361	-1000.7844	0.99965947294565
654	6785	91386	91367	-1000.7844	0.99965947294565
655	6785	91387	91361	-1000.7844	0.99965947294565
656	6785	91388	91362	-1000.7844	0.99965947294565
657	6785	91392	91327	-1000.7844	0.99965947294565
658	6785	91367	91362	-1000.7844	0.99965947294565
659	6785	91361	91324	-1000.7844	0.99965947294565
660	6785	91362	91313	-1000.7844	0.99965947294565
661	6810	92049	91444	-1000.7652	0.99966780494407
662	6810	91444	91362	-1000.778	0.9996622502607
663	6810	92054	91960	-1000.7844	0.99965947294565
664	6810	92038	91945	-1000.7844	0.99965947294565
665	6810	91993	91964	-1000.7844	0.99965947294565
666	6810	91972	91965	-1000.7844	0.99965947294565
667	6810	91975	91945	-1000.7844	0.99965947294565
668	6810	91960	91956	-1000.7844	0.99965947294565
669	6810	91964	91928	-1000.7844	0.99965947294565
670	6810	91965	91911	-1000.7844	0.99965947294565
671	6849	92810	92716	-1000.7588	0.9996705823124
672	6849	92804	92771	-1000.7652	0.99966780494407
673	6849	92809	92727	-1000.7652	0.99966780494407
674	6849	92792	92771	-1000.7652	0.99966780494407
675	6849	92795	92739	-1000.7652	0.99966780494407
676	6849	92771	92686	-1000.7652	0.99966780494407
677	6849	92757	92692	-1000.7652	0.99966780494407
678	6849	92736	92697	-1000.7652	0.99966780494407
679	6849	92739	92676	-1000.7652	0.99966780494407
680	6849	92740	92622	-1000.7652	0.99966780494407
681	6964	94320	94257	-1000.746	0.99967613710235
682	6964	94305	94285	-1000.7588	0.9996705823124
683	6964	94311	94250	-1000.7588	0.9996705823124
684	6964	94285	94279	-1000.7588	0.9996705823124
685	6964	94294	94185	-1000.7588	0.9996705823124
686	6964	94279	94233	-1000.7588	0.9996705823124
687	6964	94257	94233	-1000.7588	0.9996705823124
688	6964	94261	94185	-1000.7588	0.9996705823124
689	6964	94248	94200	-1000.7588	0.9996705823124
690	6964	94250	94190	-1000.7588	0.9996705823124
691	7098	96018	96016	-1000.7396	0.99967891452396
692	7098	96022	95970	-1000.746	0.99967613710235
693	7098	96016	95957	-1000.746	0.99967613710235
694	7098	96006	95939	-1000.746	0.99967613710235
695	7098	95978	95970	-1000.746	0.99967613710235
696	7098	95987	95946	-1000.746	0.99967613710235
697	7098	95970	95967	-1000.746	0.99967613710235
698	7098	95958	95953	-1000.746	0.99967613710235
699	7098	95966	95922	-1000.746	0.99967613710235
700	7098	95967	95900	-1000.746	0.99967613710235
701	13069	156091	156089	-1000.714	0.99969002438805
702	13069	156098	155992	-1000.7396	0.99967891452396
703	13069	156089	155996	-1000.7396	0.99967891452396
704	13069	156074	156049	-1000.7396	0.99967891452396
705	13069	156062	156049	-1000.7396	0.99967891452396
706	13069	156068	155982	-1000.7396	0.99967891452396
707	13069	156047	155990	-1000.7396	0.99967891452396
708	13069	156049	155944	-1000.7396	0.99967891452396
709	13069	156002	155993	-1000.7396	0.99967891452396
710	13069	155992	155982	-1000.7396	0.99967891452396
